,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CUMULATIVE SUM,"1,579,554","2,408,831","2,893,812","3,350,087","3,814,457","4,502,279","5,373,791","6,290,110","7,239,748","8,224,148","9,190,761","10,189,998","11,228,306","12,307,449","13,427,073","14,768,846","15,996,431","17,255,491","18,554,476","19,893,464","21,271,231","22,685,763","24,136,090","25,620,049","27,036,618","28,470,847","29,923,514","31,395,529","32,885,382","34,392,743","35,700,964","36,996,362","38,285,986","39,570,362","40,850,792","42,127,523","43,401,685","44,673,856","45,943,346","47,211,978","48,479,822","49,747,661","50,848,812","51,928,322","52,992,297","54,042,121","55,079,511","56,105,393","57,121,129","58,142,431","59,123,279","60,067,361","60,979,414","61,863,856","62,723,895","63,562,592","64,382,311","65,184,869","65,972,131","66,745,386","67,506,016","68,255,072","68,993,102","69,721,290","70,440,225","71,150,613","71,852,884","72,547,594","73,235,150","73,915,831","74,590,041","75,258,001","75,920,043","76,576,400","77,227,116","77,872,566","78,512,883","79,148,280","79,778,861","80,404,808","81,026,246","81,643,258","82,255,990","82,864,517","83,415,665","83,954,922","84,485,355","85,007,646","85,522,185","86,029,347","86,529,432","87,022,744","87,509,541","87,990,042","88,464,474","88,933,020","89,395,870","89,853,187","90,305,104","90,751,779","91,193,334","91,629,897","92,061,574","92,488,476","92,910,701","93,328,338","93,741,477","94,150,198","94,554,583","94,954,706","95,350,629","95,742,428","96,130,168","96,513,911","96,893,714","97,269,638","97,641,736","98,010,060","98,374,662","98,735,591",
,Utility Allocation / Token,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Early Backers / Angels,0,0,0,0,0,0,"60,185","60,185","60,185","60,185","60,185","60,185","60,185","60,185","60,185","60,185","60,185","60,185","60,185","60,185","60,185","60,185","60,185","60,185","60,185","60,185","60,185","60,185","60,185","60,185",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Seed,0,0,0,0,0,0,"135,417","135,417","135,417","135,417","135,417","135,417","135,417","135,417","135,417","135,417","135,417","135,417","135,417","135,417","135,417","135,417","135,417","135,417","135,417","135,417","135,417","135,417","135,417","135,417",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Pre-Sale 1,0,0,0,0,0,0,"216,667","216,667","216,667","216,667","216,667","216,667","216,667","216,667","216,667","216,667","216,667","216,667","216,667","216,667","216,667","216,667","216,667","216,667",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Pre-Sale 2,0,"120,370","120,370","120,370","120,370","120,370","120,370","120,370","120,370","120,370",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Public Sale,"853,125","284,375","284,375","284,375","284,375","284,375",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Founders / Team,0,0,0,0,0,0,"361,111","361,111","361,111","361,111","361,111","361,111","361,111","361,111","361,111","361,111","361,111","361,111","361,111","361,111","361,111","361,111","361,111","361,111","361,111","361,111","361,111","361,111","361,111","361,111","361,111","361,111","361,111","361,111","361,111","361,111","361,111","361,111","361,111","361,111","361,111","361,111",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Outlier Ventures,0,0,0,0,0,0,"162,500","162,500","162,500","162,500","162,500","162,500","162,500","162,500","162,500","162,500","162,500","162,500","162,500","162,500","162,500","162,500","162,500","162,500","162,500","162,500","162,500","162,500","162,500","162,500",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Advisors,0,0,0,0,0,0,"108,333","108,333","108,333","108,333","108,333","108,333","108,333","108,333","108,333","108,333","108,333","108,333","108,333","108,333","108,333","108,333","108,333","108,333","108,333","108,333","108,333","108,333","108,333","108,333",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Strategic Partners,"1,950,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,From Holding Supply of prev. Month,"619,241","1,392,023","646,046","583,849","601,391","1,085,535","723,693","820,774","892,966","968,283","1,050,114","1,120,801","1,205,455","1,293,931","1,381,639","1,862,962","1,615,554","1,683,750","1,770,255","1,856,927","1,940,949","2,020,607","2,098,163","2,171,032","2,241,686","2,279,949","2,319,900","2,361,819","2,400,468","2,438,404","2,473,367","2,445,584","2,433,075","2,421,705","2,413,153","2,405,141","2,399,573","2,395,258","2,389,451","2,387,593","2,385,882","2,385,874","2,385,827","2,338,939","2,305,280","2,274,618","2,247,678","2,222,744","2,200,761","2,212,821","2,125,172","2,045,511","1,976,113","1,916,292","1,863,417","1,817,177","1,776,058","1,738,874","1,705,734","1,675,386","1,648,032","1,622,956","1,599,065","1,577,740","1,557,692","1,539,175","1,521,586","1,505,206","1,489,704","1,474,809","1,460,789","1,447,248","1,434,424","1,422,108","1,409,883","1,398,475","1,387,355","1,376,694","1,366,259","1,356,217","1,346,450","1,336,858","1,327,587","1,318,475","1,194,154","1,168,390","1,149,271","1,131,631","1,114,834","1,098,851","1,083,518","1,068,843","1,054,726","1,041,086","1,027,936","1,015,184","1,002,842","990,853","979,154","967,795","956,703","945,887","935,300","924,954","914,822","904,878","895,135","885,562","876,167","866,934","857,833","848,900","840,101","831,443","822,908","814,501","806,213","798,035","789,972","782,012",
,SUM,"3,422,366","1,796,769","1,050,792","988,595","1,006,136","1,490,280","1,888,276","1,985,358","2,057,549","2,132,867","2,094,327","2,165,014","2,249,668","2,338,144","2,425,852","2,907,175","2,659,767","2,727,963","2,814,468","2,901,140","2,985,162","3,064,820","3,142,375","3,215,245","3,069,233","3,107,495","3,147,447","3,189,365","3,228,014","3,265,950","2,834,478","2,806,695","2,794,186","2,782,816","2,774,264","2,766,252","2,760,684","2,756,369","2,750,562","2,748,704","2,746,993","2,746,985","2,385,827","2,338,939","2,305,280","2,274,618","2,247,678","2,222,744","2,200,761","2,212,821","2,125,172","2,045,511","1,976,113","1,916,292","1,863,417","1,817,177","1,776,058","1,738,874","1,705,734","1,675,386","1,648,032","1,622,956","1,599,065","1,577,740","1,557,692","1,539,175","1,521,586","1,505,206","1,489,704","1,474,809","1,460,789","1,447,248","1,434,424","1,422,108","1,409,883","1,398,475","1,387,355","1,376,694","1,366,259","1,356,217","1,346,450","1,336,858","1,327,587","1,318,475","1,194,154","1,168,390","1,149,271","1,131,631","1,114,834","1,098,851","1,083,518","1,068,843","1,054,726","1,041,086","1,027,936","1,015,184","1,002,842","990,853","979,154","967,795","956,703","945,887","935,300","924,954","914,822","904,878","895,135","885,562","876,167","866,934","857,833","848,900","840,101","831,443","822,908","814,501","806,213","798,035","789,972","782,012",
,CUMULATIVE SUM,"3,422,366","5,219,135","6,269,926","7,258,521","8,264,657","9,754,937","11,643,214","13,628,572","15,686,121","17,818,988","19,913,315","22,078,328","24,327,996","26,666,140","29,091,992","31,999,167","34,658,934","37,386,897","40,201,365","43,102,505","46,087,667","49,152,486","52,294,862","55,510,107","58,579,340","61,686,835","64,834,281","68,023,646","71,251,661","74,517,611","77,352,088","80,158,784","82,952,970","85,735,785","88,510,049","91,276,301","94,036,985","96,793,354","99,543,916","102,292,620","105,039,613","107,786,598","110,172,425","112,511,364","114,816,644","117,091,263","119,338,941","121,561,685","123,762,446","125,975,267","128,100,438","130,145,949","132,122,063","134,038,355","135,901,772","137,718,950","139,495,008","141,233,882","142,939,617","144,615,002","146,263,034","147,885,990","149,485,055","151,062,795","152,620,487","154,159,662","155,681,248","157,186,453","158,676,157","160,150,966","161,611,755","163,059,003","164,493,427","165,915,534","167,325,418","168,723,893","170,111,248","171,487,941","172,854,200","174,210,417","175,556,867","176,893,725","178,221,312","179,539,787","180,733,941","181,902,331","183,051,602","184,183,233","185,298,067","186,396,918","187,480,436","188,549,279","189,604,005","190,645,091","191,673,027","192,688,211","193,691,052","194,681,906","195,661,059","196,628,855","197,585,557","198,531,444","199,466,744","200,391,698","201,306,520","202,211,398","203,106,533","203,992,095","204,868,263","205,735,196","206,593,029","207,441,928","208,282,030","209,113,473","209,936,381","210,750,881","211,557,094","212,355,129","213,145,101","213,927,113",
,Holding Allocation / Token,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Early Backers / Angels,0,0,0,0,0,0,"4,630","4,630","4,630","4,630","4,630","4,630","4,630","4,630","4,630","4,630","4,630","4,630","4,630","4,630","4,630","4,630","4,630","4,630","4,630","4,630","4,630","4,630","4,630","4,630",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Seed,0,0,0,0,0,0,"10,417","10,417","10,417","10,417","10,417","10,417","10,417","10,417","10,417","10,417","10,417","10,417","10,417","10,417","10,417","10,417","10,417","10,417","10,417","10,417","10,417","10,417","10,417","10,417",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Pre-Sale 1,0,0,0,0,0,0,"16,667","16,667","16,667","16,667","16,667","16,667","16,667","16,667","16,667","16,667","16,667","16,667","16,667","16,667","16,667","16,667","16,667","16,667",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Pre-Sale 2,0,"9,259","9,259","9,259","9,259","9,259","9,259","9,259","9,259","9,259",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Public Sale,"65,625","21,875","21,875","21,875","21,875","21,875",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Founders / Team,0,0,0,0,0,0,"27,778","27,778","27,778","27,778","27,778","27,778","27,778","27,778","27,778","27,778","27,778","27,778","27,778","27,778","27,778","27,778","27,778","27,778","27,778","27,778","27,778","27,778","27,778","27,778","27,778","27,778","27,778","27,778","27,778","27,778","27,778","27,778","27,778","27,778","27,778","27,778",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Outlier Ventures,0,0,0,0,0,0,"12,500","12,500","12,500","12,500","12,500","12,500","12,500","12,500","12,500","12,500","12,500","12,500","12,500","12,500","12,500","12,500","12,500","12,500","12,500","12,500","12,500","12,500","12,500","12,500",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Advisors,0,0,0,0,0,0,"8,333","8,333","8,333","8,333","8,333","8,333","8,333","8,333","8,333","8,333","8,333","8,333","8,333","8,333","8,333","8,333","8,333","8,333","8,333","8,333","8,333","8,333","8,333","8,333",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Strategic Partners,"150,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,From Holding Supply of prev. Month,"47,634","107,079","49,696","44,911","46,261","83,503","55,669","63,136","68,690","74,483","80,778","86,215","92,727","99,533","106,280","143,305","124,273","129,519","136,173","142,841","149,304","155,431","161,397","167,002","172,437","175,381","178,454","181,678","184,651","187,570","190,259","188,122","187,160","186,285","185,627","185,011","184,583","184,251","183,804","183,661","183,529","183,529","183,525","179,918","177,329","174,971","172,898","170,980","169,289","170,217","163,475","157,347","152,009","147,407","143,340","139,783","136,620","133,760","131,210","128,876","126,772","124,843","123,005","121,365","119,822","118,398","117,045","115,785","114,593","113,447","112,368","111,327","110,340","109,393","108,453","107,575","106,720","105,900","105,097","104,324","103,573","102,835","102,122","101,421","91,858","89,876","88,405","87,049","85,756","84,527","83,348","82,219","81,133","80,084","79,072","78,091","77,142","76,219","75,320","74,446","73,593","72,761","71,946","71,150","70,371","69,606","68,857","68,120","67,397","66,687","65,987","65,300","64,623","63,957","63,301","62,654","62,016","61,387","60,767","60,155",
,SUM,"263,259","138,213","80,830","76,046","77,395","114,637","145,252","152,720","158,273","164,067","161,102","166,540","173,051","179,857","186,604","223,629","204,597","209,843","216,498","223,165","229,628","235,755","241,721","247,327","236,095","239,038","242,111","245,336","248,309","251,227","218,037","215,900","214,937","214,063","213,405","212,789","212,360","212,028","211,582","211,439","211,307","211,307","183,525","179,918","177,329","174,971","172,898","170,980","169,289","170,217","163,475","157,347","152,009","147,407","143,340","139,783","136,620","133,760","131,210","128,876","126,772","124,843","123,005","121,365","119,822","118,398","117,045","115,785","114,593","113,447","112,368","111,327","110,340","109,393","108,453","107,575","106,720","105,900","105,097","104,324","103,573","102,835","102,122","101,421","91,858","89,876","88,405","87,049","85,756","84,527","83,348","82,219","81,133","80,084","79,072","78,091","77,142","76,219","75,320","74,446","73,593","72,761","71,946","71,150","70,371","69,606","68,857","68,120","67,397","66,687","65,987","65,300","64,623","63,957","63,301","62,654","62,016","61,387","60,767","60,155",
,CUMULATIVE SUM,"263,259","401,472","482,302","558,348","635,743","750,380","895,632","1,048,352","1,206,625","1,370,691","1,531,793","1,698,333","1,871,384","2,051,242","2,237,846","2,461,474","2,666,072","2,875,915","3,092,413","3,315,577","3,545,205","3,780,960","4,022,682","4,270,008","4,506,103","4,745,141","4,987,252","5,232,588","5,480,897","5,732,124","5,950,161","6,166,060","6,380,998","6,595,060","6,808,465","7,021,254","7,233,614","7,445,643","7,657,224","7,868,663","8,079,970","8,291,277","8,474,802","8,654,720","8,832,050","9,007,020","9,179,919","9,350,899","9,520,188","9,690,405","9,853,880","10,011,227","10,163,236","10,310,643","10,453,982","10,593,765","10,730,385","10,864,145","10,995,355","11,124,231","11,251,003","11,375,845","11,498,850","11,620,215","11,740,037","11,858,436","11,975,481","12,091,266","12,205,858","12,319,305","12,431,673","12,543,000","12,653,341","12,762,733","12,871,186","12,978,761","13,085,481","13,191,380","13,296,477","13,400,801","13,504,374","13,607,210","13,709,332","13,810,753","13,902,611","13,992,487","14,080,892","14,167,941","14,253,697","14,338,224","14,421,572","14,503,791","14,584,923","14,665,007","14,744,079","14,822,170","14,899,312","14,975,531","15,050,851","15,125,297","15,198,889","15,271,650","15,343,596","15,414,746","15,485,117","15,554,723","15,623,579","15,691,700","15,759,097","15,825,784","15,891,771","15,957,071","16,021,695","16,085,652","16,148,952","16,211,606","16,273,623","16,335,010","16,395,777","16,455,932",
,Utility Share Allocations / Token,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Staking,"1,540,065","808,546","472,856","444,868","452,761","670,626","849,724","893,411","925,897","959,790","942,447","974,256","1,012,351","1,052,165","1,091,633","1,308,229","1,196,895","1,227,583","1,266,510","1,305,513","1,343,323","1,379,169","1,414,069","1,446,860","1,381,155","1,398,373","1,416,351","1,435,214","1,452,606","1,469,677","1,275,515","1,263,013","1,257,384","1,252,267","1,248,419","1,244,813","1,242,308","1,240,366","1,237,753","1,236,917","1,236,147","1,236,143","1,073,622","1,052,523","1,037,376","1,023,578","1,011,455","1,000,235","990,342","995,769","956,327","920,480","889,251","862,332","838,538","817,730","799,226","782,493","767,580","753,924","741,614","730,330","719,579","709,983","700,961","692,629","684,714","677,342","670,367","663,664","657,355","651,261","645,491","639,948","634,447","629,314","624,310","619,512","614,816","610,298","605,902","601,586","597,414","593,314","537,369","525,775","517,172","509,234","501,675","494,483","487,583","480,979","474,627","468,489","462,571","456,833","451,279","445,884","440,619","435,508","430,516","425,649","420,885","416,229","411,670","407,195","402,811","398,503","394,275","390,120","386,025","382,005","378,046","374,149","370,308","366,525","362,796","359,116","355,487","351,905",
,Liquidity Mining,"342,237","179,677","105,079","98,859","100,614","149,028","188,828","198,536","205,755","213,287","209,433","216,501","224,967","233,814","242,585","290,718","265,977","272,796","281,447","290,114","298,516","306,482","314,238","321,524","306,923","310,750","314,745","318,936","322,801","326,595","283,448","280,670","279,419","278,282","277,426","276,625","276,068","275,637","275,056","274,870","274,699","274,699","238,583","233,894","230,528","227,462","224,768","222,274","220,076","221,282","212,517","204,551","197,611","191,629","186,342","181,718","177,606","173,887","170,573","167,539","164,803","162,296","159,906","157,774","155,769","153,917","152,159","150,521","148,970","147,481","146,079","144,725","143,442","142,211","140,988","139,848","138,735","137,669","136,626","135,622","134,645","133,686","132,759","131,848","119,415","116,839","114,927","113,163","111,483","109,885","108,352","106,884","105,473","104,109","102,794","101,518","100,284","99,085","97,915","96,780","95,670","94,589","93,530","92,495","91,482","90,488","89,514","88,556","87,617","86,693","85,783","84,890","84,010","83,144","82,291","81,450","80,621","79,803","78,997","78,201",
,Burning,"342,237","179,677","105,079","98,859","100,614","149,028","188,828","198,536","205,755","213,287","209,433","216,501","224,967","233,814","242,585","290,718","265,977","272,796","281,447","290,114","298,516","306,482","314,238","321,524","306,923","310,750","314,745","318,936","322,801","326,595","283,448","280,670","279,419","278,282","277,426","276,625","276,068","275,637","275,056","274,870","274,699","274,699","238,583","233,894","230,528","227,462","224,768","222,274","220,076","221,282","212,517","204,551","197,611","191,629","186,342","181,718","177,606","173,887","170,573","167,539","164,803","162,296","159,906","157,774","155,769","153,917","152,159","150,521","148,970","147,481","146,079","144,725","143,442","142,211","140,988","139,848","138,735","137,669","136,626","135,622","134,645","133,686","132,759","131,848","119,415","116,839","114,927","113,163","111,483","109,885","108,352","106,884","105,473","104,109","102,794","101,518","100,284","99,085","97,915","96,780","95,670","94,589","93,530","92,495","91,482","90,488","89,514","88,556","87,617","86,693","85,783","84,890","84,010","83,144","82,291","81,450","80,621","79,803","78,997","78,201",
,Holding,"342,237","179,677","105,079","98,859","100,614","149,028","188,828","198,536","205,755","213,287","209,433","216,501","224,967","233,814","242,585","290,718","265,977","272,796","281,447","290,114","298,516","306,482","314,238","321,524","306,923","310,750","314,745","318,936","322,801","326,595","283,448","280,670","279,419","278,282","277,426","276,625","276,068","275,637","275,056","274,870","274,699","274,699","238,583","233,894","230,528","227,462","224,768","222,274","220,076","221,282","212,517","204,551","197,611","191,629","186,342","181,718","177,606","173,887","170,573","167,539","164,803","162,296","159,906","157,774","155,769","153,917","152,159","150,521","148,970","147,481","146,079","144,725","143,442","142,211","140,988","139,848","138,735","137,669","136,626","135,622","134,645","133,686","132,759","131,848","119,415","116,839","114,927","113,163","111,483","109,885","108,352","106,884","105,473","104,109","102,794","101,518","100,284","99,085","97,915","96,780","95,670","94,589","93,530","92,495","91,482","90,488","89,514","88,556","87,617","86,693","85,783","84,890","84,010","83,144","82,291","81,450","80,621","79,803","78,997","78,201",
,Transfer for Benefit,"855,592","449,192","262,698","247,149","251,534","372,570","472,069","496,339","514,387","533,217","523,582","541,253","562,417","584,536","606,463","726,794","664,942","681,991","703,617","725,285","746,290","766,205","785,594","803,811","767,308","776,874","786,862","797,341","807,004","816,487","708,619","701,674","698,546","695,704","693,566","691,563","690,171","689,092","687,641","687,176","686,748","686,746","596,457","584,735","576,320","568,655","561,920","555,686","550,190","553,205","531,293","511,378","494,028","479,073","465,854","454,294","444,015","434,719","426,434","418,846","412,008","405,739","399,766","394,435","389,423","384,794","380,396","376,301","372,426","368,702","365,197","361,812","358,606","355,527","352,471","349,619","346,839","344,173","341,565","339,054","336,612","334,215","331,897","329,619","298,539","292,097","287,318","282,908","278,708","274,713","270,880","267,211","263,682","260,271","256,984","253,796","250,710","247,713","244,788","241,949","239,176","236,472","233,825","231,239","228,705","226,220","223,784","221,390","219,042","216,733","214,458","212,225","210,025","207,861","205,727","203,625","201,553","199,509","197,493","195,503",
,Staking CUM.,"1,540,065","2,302,409","2,706,193","3,069,874","3,430,540","3,998,249","4,728,026","5,479,597","6,241,106","7,013,663","7,745,700","8,487,585","9,245,308","10,020,114","10,811,144","11,795,038","12,638,082","13,486,523","14,348,438","15,223,498","16,110,115","17,005,981","17,909,870","18,819,435","19,636,006","20,445,299","21,248,291","22,046,056","22,837,281","23,621,840","24,188,700","24,726,052","25,241,654","25,736,671","26,212,990","26,671,413","27,113,579","27,540,538","27,952,074","28,350,429","28,736,063","29,110,125","29,310,443","29,483,652","29,636,519","29,771,001","29,889,327","29,992,881","30,083,437","30,176,704","30,227,730","30,241,378","30,223,388","30,179,018","30,112,185","30,026,549","29,924,979","29,809,723","29,683,012","29,546,445","29,401,666","29,249,946","29,092,027","28,929,249","28,762,333","28,592,092","28,419,043","28,243,814","28,066,866","27,888,524","27,709,223","27,529,208","27,348,823","27,168,307","26,987,705","26,807,387","26,627,475","26,448,163","26,269,535","26,091,747","25,914,897","25,739,036","25,564,279","25,390,664","25,166,314","24,937,100","24,706,159","24,474,208","24,241,657","24,008,890","23,776,206","23,543,900","23,312,209","23,081,332","22,851,463","22,622,752","22,395,348","22,169,372","21,944,910","21,722,070","21,500,924","21,281,546","21,063,984","20,848,294","20,634,515","20,422,675","20,212,805","20,004,924","19,799,052","19,595,200","19,393,369","19,193,573","18,995,811","18,800,086","18,606,392","18,414,726","18,225,080","18,037,443","17,851,807","17,668,158",
